video_id,comment,likes,sentiment
QedpcsA-GOU,Caption padho human autorickshaw 😂😂😂,0,Negative
QedpcsA-GOU,Jai sare bhagwan ki ❤❤❤❤❤❤❤❤❤❤❤❤❤❤Nice video ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤I love you too meri maa and papa and bhai and behen and dadi and chacha and chachi ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,1,Positive
QedpcsA-GOU,Koi mil gaya😂😂😂😂😂😂😂😂😂,0,Negative
QedpcsA-GOU,Bhai me last line me hagne ka itihas bana diya,0,Negative
QedpcsA-GOU,2025 me kon kon dekh raha hai 😂😂😂,0,Neutral
QedpcsA-GOU,Bhaiya mai tab 2saal ka tha😅,0,Neutral
QedpcsA-GOU,Bahi Uska dimag gana bana mein me pora use ho gaya,1,Neutral
QedpcsA-GOU,Do din baki he bhai😂😂😂😂😂,0,Neutral
QedpcsA-GOU,15 november ko mera annual function hai 😂,0,Neutral
QedpcsA-GOU,2025 me kon kon dekh rha hai😅,0,Neutral
QedpcsA-GOU,Mai to 2025 ko dekh raha hu😅,0,Neutral
QedpcsA-GOU,Hay mister bhaiya main aapki Badi fan hun maine aapke aapke video ko like karne ke share kar rakhen aap please comment karo na mere ko mera Mera Naam Mauli hai,0,Positive
QedpcsA-GOU,Bhai AP ne 2 minutes me itna funny diss track likha ke Mera has has ke oxygen band ho gaya😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,0,Positive
BKOVzHcjEIo,Or kitne bar dekha bhai 😂😂,2,Negative
BKOVzHcjEIo,1:04 bol beta ☠️,1,Negative
BKOVzHcjEIo,last part kyaa rock hai bhai 💥💥,1,Positive
BKOVzHcjEIo,Faltu movie,0,Positive
BKOVzHcjEIo,Naa to karwan ki talash hai still hits different,1,Positive
BKOVzHcjEIo,Dhurander the revenge dekhne ka baad bhi vapis trailer dekhne aaigya 😁,1,Positive
BKOVzHcjEIo,Bas kar bhai...ab toh doosri wali ka trailer b aa gya !!!,16,Negative
BKOVzHcjEIo,Bol betaaaaa,2,Negative
BKOVzHcjEIo,No doubt iski entry music kamal ki hai. Lekin jab Rehman Dakait ke introduction pe music bajta hai pura goosebump milta hai.,1,Positive
BKOVzHcjEIo,Kisne soch tha yh movie indian cinema ka spy universe or whol Bollywood hi change kr degi 💣💥🔥,3,Positive
BKOVzHcjEIo,3:49 kya badhiya edit kiya hai 🙏🏻,3,Positive
BKOVzHcjEIo,Bol beta🧔‍♀️🧔‍♀️🧔‍♀️,0,Neutral
BKOVzHcjEIo,Movie babander 😅,0,Positive
BKOVzHcjEIo,Is trailer ke baad mujhe pakka ho gaya tha ki ye movie banger hone wali hai🔥🔥🔥🙌🫡💯,5,Positive
BKOVzHcjEIo,Film film hai yaar,1,Neutral
BKOVzHcjEIo,1:46 ye scene toh dono part me hai hi nahi,0,Neutral
NHk7scrb_9I,Bhai jitni bar dekhu man nhi bhar rha hai,5,Positive
NHk7scrb_9I,YE NAYA INDIA GHAR ME GHUSEGA BHI AUR MAAREGA BHI❤❤,0,Positive
NHk7scrb_9I,Border 3 me india england py qabza kar ly ga or dhurandhar 3 me me america py qabza kar ly ga 😂😂😂,0,Negative
NHk7scrb_9I,Mast mast movieee,1,Positive
NHk7scrb_9I,Movie m Bhaut Jayda Political Background daal diya dekhne ke baad laga Movie kisi ko Promote kar rahi h😂😂😂,0,Negative
NHk7scrb_9I,pehle mera favorite trailer Badlapur movie ka tha ab Durander the revenge daily watching's,2,Positive
NHk7scrb_9I,pakistan ka nam liay bgair  khud ko kbhi acha nhi dikha skta ye india😂,0,Negative
NHk7scrb_9I,Aditya dhar hajam ghughu aur Ranveer singh sabse bada dewaana mental,0,Negative
NHk7scrb_9I,Jb movie na chale tb hindu muslim kar ke hi to movie se rupee chap sakte ho😂,0,Negative
NHk7scrb_9I,Tera baap kya jara,0,Negative
NHk7scrb_9I,Pakistan zindabad❤❤❤❤❤❤,0,Positive
NHk7scrb_9I,Mene ye tailer abhi tak 100+ ho gye honge 😂😂,1,Positive
NHk7scrb_9I,7.0           india siraf movie men hi yeh sub ker sakta hai real men kya hoa sab ko pta hai pura india heckling hoa   modi trump se ro ro ker kerta raha Pakistan se aik baar jung rokwao,0,Negative
NHk7scrb_9I,Reality is k kalbhoshan yaduv abi tk Pakistan ki custody my hy. 😂,0,Negative
NHk7scrb_9I,Mai ne tho movie dekhne ke baad bhi trailer dekh raha hai😂,3,Positive
NHk7scrb_9I,"Good climax. But,  Duniya ka mustaqbil ab Pakistan te karega. India nahi.Welcome to Islamabad Accord.",0,Negative
NHk7scrb_9I,"Faltu scene 1. Hamzaa flight tickets apni biwi ko ghar ke bahar deta hai😂2. While fighting with arjun rampal wo dono niche girte hain uss scene me clear dikh raha hai hamzza iron rods ke upar gira hai fir bhi usse kuchh nahin hota jabki pet faad Jana chahie tha. 3. Aur last ke seen mein jab vah Apne Ghar mein jata hai, tab vahan ghar ke gate ke pass uski mummy uske bhanje aur uske syster chhat ke upar hoti hai fir bhi usse Koi nahin dekhta aur sab ussi time ghar ke andar chale jaate Hain, aur apna Hero unse Bina mile vahan se Laut jata hai😂 kya writing hai",0,Negative
NHk7scrb_9I,1 0:15 konsa song ka bgm hai ye,0,Neutral
NHk7scrb_9I,100 million pahuchao dono trailer ko d1 & d2,1,Neutral
NHk7scrb_9I,Kitni baar dekho maan nhin bharta!! 🤌🏻,1,Positive
NHk7scrb_9I,Bai roj dekhta hooo movie or roj teaser trailr jb bi mn khraab ho. Koi or actor movie dekhte hi jehr lgti hai. Pta ni onda kyaa hai yaar,2,Negative
NHk7scrb_9I,"Sahi kaha tha Jasmine ne ""You are still not ready for this"" sala movie dekhne k bad to ye Trailer or jyada accha lgta h ❤",0,Positive
NHk7scrb_9I,"Loved the movie but movie ke end me jo bola ki ""Balidaan hi dharam hai aur desh ke liye balidan sabse bada dharam hai""   I don't agree with that.  I think Balidan kabhi dharam nahi ho sakta, aur Dharam ke liye balidaan se bada koi dharam nah.  bas yahi sach hai. Dharam se upar kuch nahi. Om Namah Shivaay 🙏🙏",2,Positive
NHk7scrb_9I,Kon kon movie dekhne ke baad bhi dekhra h,2,Neutral
NHk7scrb_9I,Bakwas movie 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎,1,Negative
NHk7scrb_9I,Bhai mai to movie dekhne ke baad bhi trailer dekh raha hu 😅Matlab samajh rahe ho movie ki awasome hai,4,Positive
NHk7scrb_9I,Movie dekhne ke baad bhi trailer dekh raha hu,1,Positive
NHk7scrb_9I,"Movie dekhne ke baad firse trailer dekhne aaya, abb jyada maza aya 🔥🔥🔥🔥",3,Positive
5XVoRGhrhZk,Kaha leke Jaa rhe ho mujhe din mein hi was most dark 🌑😂,0,Negative
5XVoRGhrhZk,Family vlogers apne life ke hr chez dekathy aur sunty hi but kuch specific moments ko chor k oska  moqa mile na oo bhy share krdengy  .... 😂,0,Negative
5XVoRGhrhZk,Paani ki bottle 🤣🤣,0,Neutral
5XVoRGhrhZk,Kya piyush sach me fail hua thha ??,1,Neutral
5XVoRGhrhZk,ambani mere lood pe,0,Negative
5XVoRGhrhZk,6:37 maina aapko gao bhej dunga.😂😂😂,0,Positive
5XVoRGhrhZk,Ise Zindagi Ka liya 😂,1,Positive
5XVoRGhrhZk,Can't believe 2 sala ho gye,1,Neutral
5XVoRGhrhZk,Ye video meine kharid le hai dosto,1,Neutral
5XVoRGhrhZk,Guruji ma chod di sabaki 😂😂😂,0,Negative
5XVoRGhrhZk,5:10 din me hi 💀,1,Negative
5XVoRGhrhZk,Jb khudka kuch content na mile tab dusro ki copy krna pdta hai 😂,1,Negative
5XVoRGhrhZk,Piyush badiya hai 😂😂,0,Positive
5XVoRGhrhZk,0.33 par carry bhai ne khud ki hi video dekh li coffee with jalan 😊,0,Neutral
5XVoRGhrhZk,Carry minati bhaiya Apne hath se aapka video dekhna start kyon❤❤❤❤❤,0,Positive
5XVoRGhrhZk,Kyon kyon naya vedio se disappointe hokar yaha aaya hai thoda hasne😅😅,8,Negative
5XVoRGhrhZk,Coffee with jalan ko bhulane ke liye aya hoon,1,Positive
5XVoRGhrhZk,Sab log yahi aa gye 😂😂😂,3,Positive
5XVoRGhrhZk,7:28 par piyush muthhi laga raha tha 😅😅,1,Neutral
5XVoRGhrhZk,Piyush ko bhi rost kro,2,Neutral
5XVoRGhrhZk,"Yaar ye banda to alag hi level ka hai,😂😂😂😂😂",1,Positive
5XVoRGhrhZk,Aaj v dekh raha hu aapka video 😂 08/01/2026,0,Positive
5XVoRGhrhZk,2026 me kon kon dekh raha hai😂,1,Neutral
5XVoRGhrhZk,2026 mai kon kon dekhta hai 😂😂,12,Neutral
5XVoRGhrhZk,Mza aaya bhi,0,Positive
5XVoRGhrhZk,CarryMinati bhai tumne acting bhut achi ki,0,Positive
5XVoRGhrhZk,ai hai bhai 😂😂,0,Negative
5XVoRGhrhZk,Naya video ni arha vai 🤯🤯Vote for new video,0,Neutral
5XVoRGhrhZk,Udta beast❤,0,Positive
5XVoRGhrhZk,Flying kutta Bana diya 😂😂,1,Negative
5XVoRGhrhZk,10:40 bin plane ka pilot 😂,14,Negative
5XVoRGhrhZk,Video dekhkar maja a Gaya Sourabh bhai bhi dekhiae unko bhi maja a jaega,1,Positive
edx_qdEBAf0,Mene bnaye aunty ji. Bahot hi tasty bne. Thanku so much. Ese hi ap new and delicious recipes upload krte rhiye.,0,Positive
edx_qdEBAf0,Kapde pr paani lagayege or oil me bada dalty waqt oil udhega Nahi na,0,Neutral
edx_qdEBAf0,Mam dahi skip kar sakte he kya?,0,Neutral
edx_qdEBAf0,Vada bht acha bnta h but suji absorbed so much oil,0,Positive
edx_qdEBAf0,Hi nisha ji maine wade banaye same apki recipe se par who hard ho gaye can u plz tell me were is d mistake,0,Neutral
edx_qdEBAf0,Mam maine ise banay the but y hard bane isa ku,0,Neutral
edx_qdEBAf0,"Aapka wala batter bahut badia bana hai. Mene jo vade babaye vo hard ban gaye, pls guude kare Mam🙏",0,Positive
edx_qdEBAf0,Kya machine se bhi bana sakte hai.,0,Neutral
edx_qdEBAf0,Suzi vda bhi sambhar ke saath serve kr skte h kya pls reply,0,Neutral
edx_qdEBAf0,Agar suji meh garam pani meh bigoyen ge tho suji achha pulegi 10 minutes ke badh baki samagri dal kar banayenge tho soft rahega,0,Neutral
edx_qdEBAf0,Waha mam V. Yummy,0,Positive
edx_qdEBAf0,Verry worst recipie  this soji vada i tried to tell this word. After frying to get soji vadai is eaten like a stone,0,Negative
edx_qdEBAf0,Thanks di aapne bahut badiya banaya hai,0,Positive
edx_qdEBAf0,"Itni achhi se bataneke lie,apko bahut dannobad",0,Positive
edx_qdEBAf0,Waw mam pless chatni banani bhi btao nariyal ki mam plesss thx,0,Positive
edx_qdEBAf0,Nisha ji maine suji ke barre banayen.bahut hi swadisht aur kurkure bane.yadi baking soda nahi den to kaisa rahega kyonki mujhe aisa laga ki soda ke chalte thora jyada oily ho gaya tha. Kripya apna sujhaw den.,0,Positive
edx_qdEBAf0,Hello mam aj aftari me ise try kiya tha lekin ye uper se kurkura tha lekin andar se baht fula hua naram tha maine medium anch pe hi banaya tha kisi ko bhi pasand nai aya,0,Negative
edx_qdEBAf0,"Nice vada ,Nisha G mei plastic sheet piece pr b rkh ki bnati hn mash ki dal k",0,Positive
edx_qdEBAf0,Curd ko skip nhi kar skte??,0,Neutral
edx_qdEBAf0,Sach mein lajawab hai,0,Positive
edx_qdEBAf0,wow bahut vadiya mam thanx ji or vi banate rahe,0,Positive
edx_qdEBAf0,"Maam, maine bhi ye ghar mein banaya hai, ghar Valo ko bahut a66a laga, thnku maam, aap ki wajeh se meri cooking skills pehle se improve hui hai, thnku verrryyyyyyy muchhh",2,Positive
edx_qdEBAf0,Baking soda mtlb meetha soda?,0,Neutral
edx_qdEBAf0,Kya sooji ko dry roast karna hai ya aise hi use karen,0,Neutral
edx_qdEBAf0,Mam agar hum baarik suji se vade banayenge to taste mai koi badal nahi hoga na ? And barik suji ko bhi 10min ke liye hi rest dena hoga ya usse kum ?,0,Neutral
edx_qdEBAf0,Love u mam I try this its yum aap koi recipie bataye or vo achi naa bne aisa nhi ho sakta love this recipie 😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘,1,Positive
edx_qdEBAf0,Mam i love u aap ki sari recipes bahut aachi h. Mene sab recipes banati hu thanks  mam. Aap hamari ma ki tara ho,0,Positive
edx_qdEBAf0,Maie bhi banake dekh bahut achhya hua tha.. Gharwale ko ko bahut pasant aaya..😊,1,Positive
edx_qdEBAf0,Narial ki chatni ka link sear kre,0,Neutral
edx_qdEBAf0,Wow yummy..... nisha ji recipes k baare m to apka koi jawaab nahi,0,Positive
edx_qdEBAf0,Nice mam aap kitna accha bolti h or kitne Acche se btati h ki koi bhi bna le thanks,0,Positive
edx_qdEBAf0,Mam apki  har recipe bht achi hoti hai...thnks for this video.,0,Positive
edx_qdEBAf0,Aapki har recipe sar aankhon per mam i like it sooooooooo much or aapka btane ka tarika bhut sunder,0,Positive
edx_qdEBAf0,Aunty plz pineapple halwa banane ki recipe share karyena,0,Neutral
edx_qdEBAf0,Kya ise sambhar ke sath bi khaya ja skta h,0,Neutral
edx_qdEBAf0,Please  kuch bataye kya karna padega,0,Neutral
edx_qdEBAf0,Mam ye batter thoda gada banayenge to nhi chalega,0,Neutral
edx_qdEBAf0,Gm madam ji suji ka vada aacha nai bana..... Samaj mein nai aaya,0,Negative
edx_qdEBAf0,nice receipe mam.. me first time bnaungi mother in law k liye..thnk u for sharing this recipe mam.,0,Positive
edx_qdEBAf0,mam mene ye recipe try kri bohot hi ache vade bne h thankew mam for this recipe😋,0,Positive
edx_qdEBAf0,Mam apki...sari recepies bht hi acchi or tasty hoti hain...😊😊,0,Positive
edx_qdEBAf0,Mujhe aapki recipe bahut achi lagti h ma'am,0,Positive
edx_qdEBAf0,Hum Ne Bana Ke Dekhe bahut tasty Banai thanks,0,Positive
edx_qdEBAf0,suji matlab kiahi,0,Neutral
edx_qdEBAf0,Very nice video yar i love bare 👌,4,Positive
edx_qdEBAf0,"Thank nisha ji,  fir ek bar my try Karti hu",0,Positive
edx_qdEBAf0,Superb Ma'm! Har receipe aap jis tarha se batate ho use dekh kar bahot easy lagne lagta hai. THANK YOU.,0,Positive
edx_qdEBAf0,nice.... is ki chatni bhi btaiye,0,Positive
edx_qdEBAf0,mam ye konsi suji use kare ap plzzzz batado,0,Neutral
g0CWxEuN2VI,Kon kon deka hai 29999😂😂😂😂,1,Neutral
g0CWxEuN2VI,Attendance wale bhaiya kaha pe haai aaj😂😂,2,Negative
g0CWxEuN2VI,Bhuvan bhai koi new vide lao bahut deen ho gye,0,Neutral
g0CWxEuN2VI,Only video without gaali,1,Positive
g0CWxEuN2VI,"Bil to 16,200 ka bangya",1,Neutral
g0CWxEuN2VI,100 baar dekhne ke baad maine dhyan diya ki bill to yaar H&M ka hain.. Sahi khel gya bc...,1,Negative
g0CWxEuN2VI,bhai hisam mein to 15400 nikal rahe hai,3,Neutral
g0CWxEuN2VI,Jeans =1100Shirt =2000Shoes =3500Underwear=800Hair cut=700Parking=100Saree=8000Total 16200Bhai ne shuruwat mein bola tha 15000 aur ho gye 16200 Daya kuch to gadbad hai😮,3,Neutral
g0CWxEuN2VI,8000 ki saari ranveer singh seje shaukh chade hai isko 😂😂😂,1,Negative
g0CWxEuN2VI,Fun fact : mein 2024 mein dekh raha hoo woh bhi 600 ki pant 200 ko vest pehen kar 😢😂,2,Neutral
g0CWxEuN2VI,Underground matlab Patal Lok,0,Neutral
g0CWxEuN2VI,Kya matlab purana video dekh k kaam chala rha hai,3630,Neutral
g0CWxEuN2VI,Iska baap patauti khandaan se or tera baap katauti khandaan se❤😂😅,0,Negative
g0CWxEuN2VI,Lagdhi kutiya ki tarah chalti hu😂,0,Negative
g0CWxEuN2VI,Total kharcha to 16200 ka baitha hai lekin sirf 15000 bataye hai😂😂😂😂❤❤,0,Negative
g0CWxEuN2VI,Bhai purane video se time pass kr rahe hain. Jldi nye laao na❤️,0,Positive
g0CWxEuN2VI,Zara se shopping 🛒 but bill toh h.m ka hai,0,Neutral
g0CWxEuN2VI,Itne me 400 500 rumal ajate 😂,0,Negative
g0CWxEuN2VI,Mera 5th Time hai,1,Neutral
g0CWxEuN2VI,Patal mein kri thi ky parking= underground parking🤣,0,Negative
g0CWxEuN2VI,4:05 itna mai 400 - 500 rumal aajata,1,Neutral
g0CWxEuN2VI,BB Bhai late m shayri m galti kar di mote nhi beti ke bache dhevte lgte h,0,Neutral
g0CWxEuN2VI,3:14 aare kya 3-4 mushtande kiraye pr liye the scooty ki dekhbhaal krne ke liye?? The best,78,Neutral
g0CWxEuN2VI,Bhai log h and m  ke bill h but zara se shopping ki Bhai ne,1,Neutral
g0CWxEuN2VI,Naya ana to band hogya purana dekh k kaam chala lete hai,0,Negative
g0CWxEuN2VI,Zara bolke HnM ki receipt dikha raha hai,0,Neutral
g0CWxEuN2VI,Thappad Kha lega :- favourite line,1,Positive
g0CWxEuN2VI,Vaiya this was an epic era....🥺firse eisa continuous vdo do pls apke yeh vdos bohot bar dekh chuka hu 🙂 firbi achha lagta hain please vaiya please firse eise vdos banao,0,Positive
g0CWxEuN2VI,2:52 mai mami ji ki dari nazar aa rahi hai🤣,0,Negative
g0CWxEuN2VI,Aur log kehte Hain BB Bina gali diye hasa nehi sakta. Dude bb is way above❤️,0,Positive
g0CWxEuN2VI,Mujhe toh abhi taak samajh nahi ata ki kapdo ke brand se jutee khareede kaise,0,Negative
g0CWxEuN2VI,Is bar mummy khel gyi bancho😅😅,1,Negative
g0CWxEuN2VI,"No matter how cool your dad is, ant mein unka dar barkarar rehta hai😂",0,Neutral
g0CWxEuN2VI,Yahi channel h hamare entertainment ka zariya 🙂,1,Positive
g0CWxEuN2VI,Itne mein toh tesh chalish Rummal aajate 😂😂😂😂,0,Negative
g0CWxEuN2VI,"0:47 bb ko sunte sunte halat itni kharab hogyi , konse card ko konse gand sunai de rha",19,Negative
g0CWxEuN2VI,Hme to ek beti chiye thiWo kami tune puri kr di 😂🥰,0,Positive
g0CWxEuN2VI,Kab ayega dindora laure,0,Negative
g0CWxEuN2VI,"Aap earphones lga k bhi bb k episodes parents k saamne nhi dekh skte ,hme hste hue dekh k wo bhi bolte h hme dikhao😂😂😪",0,Positive
g0CWxEuN2VI,Kis kis ko is video ka purana title yad hai?😂,0,Neutral
g0CWxEuN2VI,8000 ki saadi Ranveer singh ki jaisa ???? Hahaha,0,Negative
g0CWxEuN2VI,"2:53 aree, aunty ko dadhi bhi aa gyi?",0,Negative
RXeLbs_ogDU,Rohit k baap ne 😂,0,Negative
RXeLbs_ogDU,New video kab ayega?,0,Neutral
RXeLbs_ogDU,Hadd hogayi bancho banchos phone,0,Negative
RXeLbs_ogDU,bhuvan ke purane video hi best hai bhai iske saamne koi taza khabar or dhindora nahi😇,0,Positive
RXeLbs_ogDU,1:19 Weight Gainer hota hai mass bunk 😂,2,Negative
RXeLbs_ogDU,Bhuvan bhai hum aap ka bohot bada   fan hai lekin mera naam neel hai ❤❤,1,Positive
RXeLbs_ogDU,kon kon dekh raha hai 2024 me bhi,0,Neutral
RXeLbs_ogDU,Bancho sahi khel Gaya They literally discussed about the spelling 'Q-U-E-U-E' aur uska zikr b nahi ho paya 😂,3,Negative
RXeLbs_ogDU,School ke din yaad aa gaye😂😂,1,Positive
RXeLbs_ogDU,Anpado ye seo or reach ke liye change kr rahe Hai,0,Negative
RXeLbs_ogDU,love you bhai🥰,0,Positive
RXeLbs_ogDU,Fir a gya me,2,Neutral
RXeLbs_ogDU,Just wait 1:23 u said asahiyog aandolan which is the non-cooperation movement held in 1921 but in subtitles u mentioned it as disobedience movement which is completely different 🙄(just mentioning don't take serious),0,Neutral
RXeLbs_ogDU,Love you bhai yaar 🤣🤣🤣🤣🙏,0,Positive
RXeLbs_ogDU,Jai shree ram 🥰💞💞💞💞💞💞,1,Positive
RXeLbs_ogDU,mene kon sa message kiya...lol,1,Positive
RXeLbs_ogDU,Bahi meri ma ka nam gai harami agli bar kiya to alg denge,0,Negative
RXeLbs_ogDU,Abhi hamare hi 7th batch ke kisi class ne saath mai bunk kiya tha aur Puri class ko head ke samne class teacher ne gaali di hai! Itni tez bak rahi thi ki hame 2nd floor tak sunai di 😂😂,0,Neutral
RXeLbs_ogDU,Best I love you Bhai😇❤,0,Positive
RXeLbs_ogDU,Bhuvan bhaiya are you going to introduce sameers dadaji and kavita mami in future,3,Neutral
uQoDmiMoXHg,Lakshy to phoch hi jave sab jagah😂😂😂😅,1,Negative
uQoDmiMoXHg,9:56 pe 2 daru ki botle kis kis n deki😂😂😂,0,Negative
uQoDmiMoXHg,Archit issi liye kutte ko la ja rhe tha kiss karne,0,Negative
uQoDmiMoXHg,Bro log khana khata hua aap ka vlog dakhta ha is lia toilet na dakhaya karo,0,Neutral
uQoDmiMoXHg,Bhai bhindi se gass hoti h,0,Neutral
uQoDmiMoXHg,bhai tum log ko dog ke saath aise nhi karna chahiye tha 😶😶😶😶,1,Negative
uQoDmiMoXHg,SSP navneet sikhera ji hmare yha ke hi hai 😎😎,0,Positive
uQoDmiMoXHg,Archit bhai ka boyfriend hai  esliye eski  koye girlfriend nhi hai,0,Neutral
uQoDmiMoXHg,are jack daniels bhai aap yanha,0,Neutral
uQoDmiMoXHg,9:46 Sharabi gang hh bhai elvish puri,2,Negative
uQoDmiMoXHg,Location ky h yaa,0,Neutral
uQoDmiMoXHg,Bhai aapke mom dad dehkte h aapka vlog,0,Neutral
uQoDmiMoXHg,9:55 Piche Bottle dikh gayi 🕵️🍾,1,Neutral
uQoDmiMoXHg,Jay shree ram bhai 🚩🚩,5,Positive
uQoDmiMoXHg,Elvish bhai ek genuine question hai jab raja ko shraap tha ki 7 pidhi tak santan nahi hogi toh satvi pidhi tak baat phochegi kaise 😂,0,Neutral
uQoDmiMoXHg,Bhai 9.55 pe daru rakhi hai piche😂😂,1,Negative
uQoDmiMoXHg,Bhaii hamara hotel h bawal ke pass me jab aao tab batana pakka raste me wha ruk ke jana kab aaoge bhaii ye batao jldi,0,Neutral
uQoDmiMoXHg,Gadi ko dent laga dia yar!!,0,Neutral
uQoDmiMoXHg,9:55 Phichee toh dekhoo Aunty Ji ko v dikhana padega 🤣😉,0,Positive
uQoDmiMoXHg,Padmavat ki shouting chittorgarh me huai he,0,Neutral
uQoDmiMoXHg,Hello bhai aap bikaner k fort me bhi aana bhu achha h😍😍🥰🥰😘😘,0,Positive
uQoDmiMoXHg,9:55 pa daru dekh rahi hai bhai 😂 tare papa na dekh liya to bhot maraa gaa 😂😂,0,Negative
uQoDmiMoXHg,Elvis bhaiya bhaukaal season 2 aa gayaNavneet shikera g kaJay hindElvis bhaiya ek baar rewari ke rampura mahal me bhi ghuma digiye 🙏🙏🙏🙏,0,Positive
uQoDmiMoXHg,Bhaukal hai bhi to hmare muzffarnagar ki khatrnak kyu na hogi bhai,0,Neutral
uQoDmiMoXHg,Elvish bhai apki video dekh ke mja aaa jata. Ha mere comment pe like kr do elvish bhai and reply,0,Positive
uQoDmiMoXHg,Sari wine ki bootle dekh raha 😂😂,0,Negative
uQoDmiMoXHg,Bhai ap na archit bhai se ache se behave kia kro pĺs i don't like ap har bat me archit bhai ko kyu zhasitte ho pls,0,Negative
uQoDmiMoXHg,But jay shree ram🙏,0,Positive
uQoDmiMoXHg,Bhai kota aaoo na🙏🙏❤,0,Neutral
uQoDmiMoXHg,@10:10 prr daaru ki bottle dekho 😂😂,0,Negative
uQoDmiMoXHg,Lakshay ko sath mat rkha kr bhaii,1,Neutral
uQoDmiMoXHg,Bhai big fan yarr sachi mai aap ki jo language or jo smile haye ❤️ bhai best YouTuber yall bro love u yall jai hind 🚩🚩 jay Shri ram 🚩🚩,1,Positive
uQoDmiMoXHg,Bhai ek bat bolu room ma daru kasa aa gai 😄,1,Neutral
uQoDmiMoXHg,Padmavat ki shooting chittorgarh me hui thi,0,Neutral
uQoDmiMoXHg,Kosli meetup rakhiyo bhai  love from kosli rewari,0,Positive
uQoDmiMoXHg,Jaipur me konsi jagah h bhai,0,Neutral
uQoDmiMoXHg,Elives bhai alwar aaoge na,0,Neutral
uQoDmiMoXHg,Bhai tere bed ke paas sarab ki botal rakhi hai 😂,0,Negative
uQoDmiMoXHg,Bhai daaru ka bottel dikh rha hai🤣😂,0,Negative
uQoDmiMoXHg,Bhaii. Daaru ki bottle to hata dete 😁,0,Negative
uQoDmiMoXHg,Bhai ajju ko akela kyu Chod dete Ho bhai,0,Neutral
uQoDmiMoXHg,bhaiya daru kibolte to picpa lete🤣🤣🤣🤣🤣🤣,0,Negative
uQoDmiMoXHg,Bhai ek baar kataria ke ghar toh aajao,0,Neutral
uQoDmiMoXHg,Bhai Aap Ko bhut Supporte krte h plz bhai Aap history ke saath Majak mt kijiye,0,Positive
uQoDmiMoXHg,Amer fort hai bhi yha pa mai pura ghym,0,Neutral
uQoDmiMoXHg,Bhai bhindi ke itne shokeen kyo ho ☺️☺️☺️,1,Positive
uQoDmiMoXHg,PAR JO BOL UNCLE JI KO THUM LOG NE BAHUT PAREHSAN KIYA...........UNCLE JI BE LIKE KAISE KAISE LOG AA JATE HAI 😂😂😂😂,0,Negative
uQoDmiMoXHg,Bhai meet up wali video kab daloge,0,Neutral
uQoDmiMoXHg,9:55 ko delete kardo,0,Negative
uQoDmiMoXHg,9:58 daaru spoted 😂❤️,4,Negative
uQoDmiMoXHg,swad aa gaya bhai Elvish tumhra feature bright ha moj kar di,1,Positive
uQoDmiMoXHg,Mai jaipur me hi hu,0,Neutral
uQoDmiMoXHg,Mazzza aaya bhai 😂😂😂😂,0,Positive
uQoDmiMoXHg,Tu  vlog kam bakchhodi jyada krta h,0,Negative
uQoDmiMoXHg,Aare elviah bhai kaafi nuksaan ho gaya isko theek krvane mai to nai gaadi aa jaigee😂😂,0,Negative
uQoDmiMoXHg,Tum Daru Pite Ho,0,Neutral
uQoDmiMoXHg,Kutto se yaad ayi apna mark ni dikha kbse🙄 kriti didi ne kha rkh dia use,0,Neutral
8z_YVi-NycI,Bhai apke papa kha h,0,Neutral
8z_YVi-NycI,1:56 varanya nahi tum ghar hila rahe ho abhi to 😂😂,0,Negative
8z_YVi-NycI,Love you bhai ❤,0,Positive
8z_YVi-NycI,Bhaiya please ek help kr do please 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,0,Neutral
8z_YVi-NycI,Fish 🐟 0:30 farak rhi hai shark ne pakad liya 😂,1,Neutral
8z_YVi-NycI,Bhai app ka bolero song me face kyu blurr hai ❤❤❤❤❤❤❤😢😢😢😢😢😢😢😢😢😢😢😢😢😢,0,Neutral
8z_YVi-NycI,Elvish ka father ajkal vlog mei kyu nahi aatei?,0,Neutral
8z_YVi-NycI,SSC CGL ka form dala tha bhaiya ne last time kya hua 😂😂😂😂😂,0,Neutral
8z_YVi-NycI,Elvish bhai se har bacha der jata h 😂😂😂,1,Neutral
8z_YVi-NycI,Girl friend ne bataya hai,1,Neutral
8z_YVi-NycI,Chutiya sa hai ye to bkl,0,Negative
8z_YVi-NycI,Love you bhai ❤❤❤,1,Positive
8z_YVi-NycI,Bhai please limit me raho 13:50 apne maze kar rahe ho balak ke sath aur koi bhi hadsa ho sakta hai by chance agar slip kar jao toe? Please don't do that kind of things with kids,11,Negative
